year,area_title,occ_title,o_group,tot_emp,hourly_mean,annual_mean
2019,"Bremerton-Silverdale, WA",Building and Grounds Cleaning and Maintenance,major,"2,220",16.98,"35,320"
2019,"Bremerton-Silverdale, WA",Personal Care and Service,major,"2,180",17.72,"36,860"
2019,"Bremerton-Silverdale, WA",Sales and Related,major,"8,770",19.12,"39,770"
2019,"Bremerton-Silverdale, WA",Office and Administrative Support,major,"10,160",21.80,"45,340"
2019,"Bremerton-Silverdale, WA","Farming, Fishing, and Forestry",major,120,17.68,"36,770"
2019,"Bremerton-Silverdale, WA",Construction and Extraction,major,"7,240",28.90,"60,120"
2019,"Bremerton-Silverdale, WA","Installation, Maintenance, and Repair",major,"5,520",29.09,"60,500"
2019,"Bremerton-Silverdale, WA",Production,major,"4,640",26.48,"55,080"
2019,"Bremerton-Silverdale, WA",Transportation and Material Moving,major,"5,070",19.58,"40,730"
2019,"Kennewick-Richland, WA",Management,major,"5,110",58.98,"122,670"
2019,"Kennewick-Richland, WA",Business and Financial Operations,major,"4,890",37.66,"78,330"
2019,"Kennewick-Richland, WA",Computer and Mathematical,major,"2,050",44.00,"91,530"
2019,"Kennewick-Richland, WA",Architecture and Engineering,major,"4,430",51.92,"107,990"
2019,"Kennewick-Richland, WA","Life, Physical, and Social Science",major,"3,520",44.41,"92,380"
2019,"Kennewick-Richland, WA",Community and Social Service,major,"1,680",27.59,"57,400"
2019,"Kennewick-Richland, WA",Legal,major,420,36.22,"75,340"
2019,"Kennewick-Richland, WA",Educational Instruction and Library,major,"8,030",26.31,"54,720"
2019,"Kennewick-Richland, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,160",24.24,"50,430"
2019,"Kennewick-Richland, WA",Healthcare Practitioners and Technical,major,"6,280",45.85,"95,380"
2019,"Kennewick-Richland, WA",Healthcare Support,major,"5,680",16.02,"33,310"
2019,"Kennewick-Richland, WA",Protective Service,major,"2,290",29.85,"62,090"
2019,"Kennewick-Richland, WA",Food Preparation and Serving Related,major,"10,600",14.36,"29,870"
2019,"Kennewick-Richland, WA",Building and Grounds Cleaning and Maintenance,major,"3,160",15.72,"32,700"
2019,"Kennewick-Richland, WA",Personal Care and Service,major,"2,260",16.67,"34,680"
2019,"Kennewick-Richland, WA",Sales and Related,major,"10,950",18.62,"38,740"
2019,"Kennewick-Richland, WA",Office and Administrative Support,major,"12,640",20.26,"42,150"
2019,"Kennewick-Richland, WA","Farming, Fishing, and Forestry",major,"3,920",14.79,"30,760"
2019,"Kennewick-Richland, WA",Construction and Extraction,major,"9,080",28.82,"59,950"
2019,"Kennewick-Richland, WA","Installation, Maintenance, and Repair",major,"5,300",25.55,"53,150"
2019,"Kennewick-Richland, WA",Production,major,"5,270",22.08,"45,920"
2019,"Kennewick-Richland, WA",Transportation and Material Moving,major,"9,570",18.38,"38,230"
2019,"Longview, WA",Management,major,"1,320",56.39,"117,290"
2019,"Longview, WA",Business and Financial Operations,major,"1,160",33.04,"68,720"
2019,"Longview, WA",Computer and Mathematical,major,290,37.90,"78,820"
2019,"Longview, WA",Architecture and Engineering,major,560,39.90,"83,000"
2019,"Longview, WA","Life, Physical, and Social Science",major,290,35.16,"73,140"
2019,"Longview, WA",Community and Social Service,major,650,24.83,"51,650"
2019,"Longview, WA",Legal,major,140,37.32,"77,630"
2019,"Longview, WA",Educational Instruction and Library,major,"2,680",25.85,"53,760"
2019,"Longview, WA","Arts, Design, Entertainment, Sports, and Media",major,270,21.91,"45,570"
2019,"Longview, WA",Healthcare Practitioners and Technical,major,"2,070",39.90,"83,000"
2019,"Longview, WA",Healthcare Support,major,"2,440",16.21,"33,710"
2019,"Longview, WA",Protective Service,major,620,28.94,"60,200"
2019,"Longview, WA",Food Preparation and Serving Related,major,"3,660",14.35,"29,840"
2019,"Longview, WA",Building and Grounds Cleaning and Maintenance,major,"1,100",15.55,"32,340"
2019,"Longview, WA",Personal Care and Service,major,600,18.67,"38,830"
2019,"Longview, WA",Sales and Related,major,"3,550",18.83,"39,180"
2019,"Longview, WA",Office and Administrative Support,major,"4,260",20.44,"42,510"
2019,"Longview, WA","Farming, Fishing, and Forestry",major,520,24.71,"51,400"
2019,"Longview, WA",Construction and Extraction,major,"2,350",29.35,"61,040"
2019,"Longview, WA","Installation, Maintenance, and Repair",major,"1,970",27.65,"57,500"
2019,"Longview, WA",Production,major,"3,510",24.83,"51,650"
2019,"Longview, WA",Transportation and Material Moving,major,"4,210",19.07,"39,660"
2019,"Mount Vernon-Anacortes, WA",Management,major,"2,140",54.11,"112,560"
2019,"Mount Vernon-Anacortes, WA",Business and Financial Operations,major,"1,820",32.43,"67,450"
2019,"Mount Vernon-Anacortes, WA",Computer and Mathematical,major,730,41.67,"86,670"
2019,"Mount Vernon-Anacortes, WA",Architecture and Engineering,major,880,40.13,"83,470"
2019,"Mount Vernon-Anacortes, WA","Life, Physical, and Social Science",major,520,33.70,"70,090"
2019,"Mount Vernon-Anacortes, WA",Community and Social Service,major,780,26.55,"55,220"
2019,"Mount Vernon-Anacortes, WA",Legal,major,170,31.94,"66,430"
2019,"Mount Vernon-Anacortes, WA",Educational Instruction and Library,major,"3,300",27.44,"57,070"
2019,"Mount Vernon-Anacortes, WA","Arts, Design, Entertainment, Sports, and Media",major,430,22.70,"47,210"
2019,"Mount Vernon-Anacortes, WA",Healthcare Practitioners and Technical,major,"2,830",43.10,"89,640"
2019,"Mount Vernon-Anacortes, WA",Healthcare Support,major,"2,020",17.11,"35,580"
2019,"Mount Vernon-Anacortes, WA",Protective Service,major,800,27.80,"57,830"
2019,"Mount Vernon-Anacortes, WA",Food Preparation and Serving Related,major,"5,660",16.05,"33,380"
2019,"Mount Vernon-Anacortes, WA",Building and Grounds Cleaning and Maintenance,major,"1,670",17.21,"35,790"
2019,"Mount Vernon-Anacortes, WA",Personal Care and Service,major,990,17.64,"36,680"
2019,"Mount Vernon-Anacortes, WA",Sales and Related,major,"5,100",18.98,"39,480"
2019,"Mount Vernon-Anacortes, WA",Office and Administrative Support,major,"6,080",20.42,"42,470"
2019,"Mount Vernon-Anacortes, WA","Farming, Fishing, and Forestry",major,350,20.50,"42,630"
2019,"Mount Vernon-Anacortes, WA",Construction and Extraction,major,"3,600",33.73,"70,150"
2019,"Mount Vernon-Anacortes, WA","Installation, Maintenance, and Repair",major,"2,160",26.28,"54,670"
2019,"Mount Vernon-Anacortes, WA",Production,major,"3,800",23.24,"48,340"
2019,"Mount Vernon-Anacortes, WA",Transportation and Material Moving,major,"4,200",20.61,"42,860"
2019,"Olympia-Tumwater, WA",Management,major,"7,430",51.49,"107,110"
2019,"Olympia-Tumwater, WA",Business and Financial Operations,major,"8,850",32.81,"68,240"
2019,"Olympia-Tumwater, WA",Computer and Mathematical,major,"5,480",42.57,"88,550"
2019,"Olympia-Tumwater, WA",Architecture and Engineering,major,"1,700",39.61,"82,380"
2019,"Olympia-Tumwater, WA","Life, Physical, and Social Science",major,"2,470",34.55,"71,870"
2019,"Olympia-Tumwater, WA",Community and Social Service,major,"2,710",26.34,"54,790"
2019,"Olympia-Tumwater, WA",Legal,major,"1,280",41.37,"86,040"
2019,"Olympia-Tumwater, WA",Educational Instruction and Library,major,"7,150",27.88,"57,990"
2019,"Olympia-Tumwater, WA","Arts, Design, Entertainment, Sports, and Media",major,"2,120",27.73,"57,670"
2019,"Olympia-Tumwater, WA",Healthcare Practitioners and Technical,major,"5,760",43.27,"90,000"
2019,"Olympia-Tumwater, WA",Healthcare Support,major,"4,910",17.02,"35,410"
2019,"Olympia-Tumwater, WA",Protective Service,major,"2,170",28.74,"59,770"
2019,"Olympia-Tumwater, WA",Food Preparation and Serving Related,major,"10,260",15.16,"31,540"
2019,"Olympia-Tumwater, WA",Building and Grounds Cleaning and Maintenance,major,"3,460",16.93,"35,220"
2019,"Olympia-Tumwater, WA",Personal Care and Service,major,"2,950",18.27,"38,000"
2019,"Olympia-Tumwater, WA",Sales and Related,major,"10,720",21.08,"43,840"
2019,"Olympia-Tumwater, WA",Office and Administrative Support,major,"15,380",20.90,"43,480"
2019,"Olympia-Tumwater, WA","Farming, Fishing, and Forestry",major,590,18.35,"38,160"
2019,"Olympia-Tumwater, WA",Construction and Extraction,major,"4,460",28.94,"60,200"
2019,"Olympia-Tumwater, WA","Installation, Maintenance, and Repair",major,"3,790",26.17,"54,420"
2019,"Olympia-Tumwater, WA",Production,major,"2,340",21.02,"43,710"
2019,"Olympia-Tumwater, WA",Transportation and Material Moving,major,"7,990",19.22,"39,980"
2019,"Seattle-Tacoma-Bellevue, WA",Management,major,"108,100",67.62,"140,660"
2019,"Seattle-Tacoma-Bellevue, WA",Business and Financial Operations,major,"164,710",42.51,"88,430"
2019,"Seattle-Tacoma-Bellevue, WA",Computer and Mathematical,major,"147,800",58.36,"121,380"
2019,"Seattle-Tacoma-Bellevue, WA",Architecture and Engineering,major,"52,570",50.54,"105,120"
2019,"Seattle-Tacoma-Bellevue, WA","Life, Physical, and Social Science",major,"23,610",40.31,"83,850"
2019,"Seattle-Tacoma-Bellevue, WA",Community and Social Service,major,"27,710",26.19,"54,470"
2019,"Seattle-Tacoma-Bellevue, WA",Legal,major,"15,590",53.06,"110,360"
2019,"Seattle-Tacoma-Bellevue, WA",Educational Instruction and Library,major,"97,670",29.59,"61,540"
2019,"Seattle-Tacoma-Bellevue, WA","Arts, Design, Entertainment, Sports, and Media",major,"34,940",32.02,"66,590"
2019,"Seattle-Tacoma-Bellevue, WA",Healthcare Practitioners and Technical,major,"101,570",47.93,"99,690"
2019,"Seattle-Tacoma-Bellevue, WA",Healthcare Support,major,"78,820",18.38,"38,240"
2019,"Seattle-Tacoma-Bellevue, WA",Protective Service,major,"38,250",29.68,"61,730"
2019,"Seattle-Tacoma-Bellevue, WA",Food Preparation and Serving Related,major,"173,210",17.38,"36,140"
2019,"Seattle-Tacoma-Bellevue, WA",Building and Grounds Cleaning and Maintenance,major,"48,270",18.75,"39,010"
2019,"Seattle-Tacoma-Bellevue, WA",Personal Care and Service,major,"47,570",20.05,"41,710"
2019,"Seattle-Tacoma-Bellevue, WA",Sales and Related,major,"189,710",25.46,"52,950"
2019,"Seattle-Tacoma-Bellevue, WA",Office and Administrative Support,major,"232,540",23.16,"48,180"
2019,"Seattle-Tacoma-Bellevue, WA","Farming, Fishing, and Forestry",major,"1,930",18.82,"39,140"
2019,"Seattle-Tacoma-Bellevue, WA",Construction and Extraction,major,"96,690",32.78,"68,180"
2019,"Seattle-Tacoma-Bellevue, WA","Installation, Maintenance, and Repair",major,"75,560",28.99,"60,290"
2019,"Seattle-Tacoma-Bellevue, WA",Production,major,"105,380",25.17,"52,360"
2019,"Seattle-Tacoma-Bellevue, WA",Transportation and Material Moving,major,"158,750",23.78,"49,460"
2019,"Spokane-Spokane Valley, WA",Management,major,"10,190",53.91,"112,140"
2019,"Spokane-Spokane Valley, WA",Business and Financial Operations,major,"13,070",32.50,"67,590"
2019,"Spokane-Spokane Valley, WA",Computer and Mathematical,major,"5,200",36.19,"75,280"
2019,"Spokane-Spokane Valley, WA",Architecture and Engineering,major,"2,880",37.18,"77,340"
2019,"Spokane-Spokane Valley, WA","Life, Physical, and Social Science",major,"2,180",34.78,"72,340"
2019,"Spokane-Spokane Valley, WA",Community and Social Service,major,"5,460",24.43,"50,820"
2019,"Spokane-Spokane Valley, WA",Legal,major,"1,670",39.48,"82,110"
2019,"Spokane-Spokane Valley, WA",Educational Instruction and Library,major,"14,800",26.64,"55,410"
2019,"Spokane-Spokane Valley, WA","Arts, Design, Entertainment, Sports, and Media",major,"3,680",22.74,"47,300"
2019,"Spokane-Spokane Valley, WA",Healthcare Practitioners and Technical,major,"14,930",42.81,"89,040"
2019,"Spokane-Spokane Valley, WA",Healthcare Support,major,"14,600",16.03,"33,340"
2019,"Spokane-Spokane Valley, WA",Protective Service,major,"5,720",26.15,"54,400"
2019,"Spokane-Spokane Valley, WA",Food Preparation and Serving Related,major,"21,540",14.68,"30,530"
2019,"Spokane-Spokane Valley, WA",Building and Grounds Cleaning and Maintenance,major,"8,730",16.58,"34,490"
2019,"Spokane-Spokane Valley, WA",Personal Care and Service,major,"5,410",17.82,"37,070"
2019,"Spokane-Spokane Valley, WA",Sales and Related,major,"25,100",19.90,"41,390"
2019,"Spokane-Spokane Valley, WA",Office and Administrative Support,major,"31,500",19.78,"41,150"
2019,"Spokane-Spokane Valley, WA","Farming, Fishing, and Forestry",major,450,21.43,"44,570"
2019,"Spokane-Spokane Valley, WA",Construction and Extraction,major,"11,120",25.39,"52,810"
2019,"Spokane-Spokane Valley, WA","Installation, Maintenance, and Repair",major,"10,120",24.67,"51,320"
2019,"Spokane-Spokane Valley, WA",Production,major,"13,430",20.59,"42,830"
2019,"Spokane-Spokane Valley, WA",Transportation and Material Moving,major,"18,500",19.51,"40,590"
2019,"Walla Walla, WA",Management,major,920,46.16,"96,020"
2019,"Walla Walla, WA",Business and Financial Operations,major,"1,270",34.41,"71,570"
2019,"Walla Walla, WA",Computer and Mathematical,major,220,35.46,"73,750"
2019,"Walla Walla, WA",Architecture and Engineering,major,640,42.00,"87,370"
2019,"Walla Walla, WA","Life, Physical, and Social Science",major,330,35.32,"73,460"
2019,"Walla Walla, WA",Community and Social Service,major,580,23.77,"49,440"
2019,"Walla Walla, WA",Legal,major,110,36.63,"76,180"
2019,"Walla Walla, WA",Educational Instruction and Library,major,"2,090",25.43,"52,900"
2019,"Walla Walla, WA","Arts, Design, Entertainment, Sports, and Media",major,330,24.68,"51,340"
2019,"Walla Walla, WA",Healthcare Practitioners and Technical,major,"1,760",36.45,"75,820"
2019,"Walla Walla, WA",Healthcare Support,major,"1,480",16.08,"33,440"
2019,"Walla Walla, WA",Protective Service,major,"1,050",27.40,"57,000"
2019,"Walla Walla, WA",Food Preparation and Serving Related,major,"2,400",15.25,"31,720"
2019,"Walla Walla, WA",Building and Grounds Cleaning and Maintenance,major,880,15.31,"31,840"
2019,"Walla Walla, WA",Personal Care and Service,major,340,15.69,"32,640"
2019,"Walla Walla, WA",Sales and Related,major,"2,440",19.06,"39,640"
2019,"Walla Walla, WA",Office and Administrative Support,major,"2,980",19.12,"39,770"
2019,"Walla Walla, WA","Farming, Fishing, and Forestry",major,250,15.53,"32,310"
2019,"Walla Walla, WA",Construction and Extraction,major,920,26.77,"55,680"
2019,"Walla Walla, WA","Installation, Maintenance, and Repair",major,"1,090",25.29,"52,590"
2019,"Walla Walla, WA",Production,major,"2,510",19.76,"41,100"
2019,"Walla Walla, WA",Transportation and Material Moving,major,"1,440",18.36,"38,190"
2019,"Wenatchee, WA",Management,major,"1,680",47.77,"99,370"
2019,"Wenatchee, WA",Business and Financial Operations,major,"1,370",31.51,"65,540"
2019,"Wenatchee, WA",Computer and Mathematical,major,490,36.01,"74,890"
2019,"Wenatchee, WA",Architecture and Engineering,major,520,39.97,"83,140"
2019,"Wenatchee, WA","Life, Physical, and Social Science",major,500,32.46,"67,510"
2019,"Wenatchee, WA",Community and Social Service,major,620,25.72,"53,510"
2019,"Wenatchee, WA",Legal,major,230,44.56,"92,680"
2019,"Wenatchee, WA",Educational Instruction and Library,major,"3,140",25.40,"52,840"
2019,"Wenatchee, WA","Arts, Design, Entertainment, Sports, and Media",major,500,20.54,"42,730"
2019,"Wenatchee, WA",Healthcare Practitioners and Technical,major,"3,200",45.79,"95,250"
2019,"Wenatchee, WA",Healthcare Support,major,"2,200",16.97,"35,290"
2019,"Wenatchee, WA",Protective Service,major,590,31.94,"66,430"
2019,"Wenatchee, WA",Food Preparation and Serving Related,major,"5,640",14.71,"30,590"
2019,"Wenatchee, WA",Building and Grounds Cleaning and Maintenance,major,"2,170",15.96,"33,190"
2019,"Wenatchee, WA",Personal Care and Service,major,900,17.92,"37,270"
2019,"Wenatchee, WA",Sales and Related,major,"5,110",19.14,"39,810"
2019,"Wenatchee, WA",Office and Administrative Support,major,"5,400",19.72,"41,010"
2019,"Wenatchee, WA","Farming, Fishing, and Forestry",major,"2,760",14.67,"30,510"
2019,"Wenatchee, WA",Construction and Extraction,major,"2,350",24.57,"51,110"
2019,"Wenatchee, WA","Installation, Maintenance, and Repair",major,"2,170",25.97,"54,010"
2019,"Wenatchee, WA",Production,major,"2,030",19.44,"40,440"
2019,"Wenatchee, WA",Transportation and Material Moving,major,"4,430",16.99,"35,340"
2019,"Yakima, WA",Management,major,"2,990",52.98,"110,200"
2019,"Yakima, WA",Business and Financial Operations,major,"2,660",31.80,"66,150"
2019,"Yakima, WA",Computer and Mathematical,major,740,35.13,"73,070"
2019,"Yakima, WA",Architecture and Engineering,major,630,35.27,"73,360"
2019,"Yakima, WA","Life, Physical, and Social Science",major,610,31.08,"64,650"
2019,"Yakima, WA",Community and Social Service,major,"2,060",23.42,"48,720"
2019,"Yakima, WA",Legal,major,490,39.49,"82,140"
2019,"Yakima, WA",Educational Instruction and Library,major,"7,620",24.86,"51,710"
2019,"Yakima, WA","Arts, Design, Entertainment, Sports, and Media",major,660,23.13,"48,120"
2019,"Yakima, WA",Healthcare Practitioners and Technical,major,"4,890",41.67,"86,660"
2019,"Yakima, WA",Healthcare Support,major,"5,630",16.15,"33,600"
2019,"Yakima, WA",Protective Service,major,"2,080",27.58,"57,370"
2019,"Yakima, WA",Food Preparation and Serving Related,major,"7,800",14.44,"30,030"
2019,"Yakima, WA",Building and Grounds Cleaning and Maintenance,major,"2,430",15.87,"33,010"
2019,"Yakima, WA",Personal Care and Service,major,"1,330",16.83,"35,010"
2019,"Yakima, WA",Sales and Related,major,"9,020",20.72,"43,100"
2019,"Yakima, WA",Office and Administrative Support,major,"10,730",19.78,"41,140"
2019,"Yakima, WA","Farming, Fishing, and Forestry",major,"5,720",15.25,"31,720"
2019,"Yakima, WA",Construction and Extraction,major,"3,350",23.86,"49,630"
2019,"Yakima, WA","Installation, Maintenance, and Repair",major,"4,160",22.36,"46,510"
2019,"Yakima, WA",Production,major,"6,170",19.35,"40,240"
2019,"Yakima, WA",Transportation and Material Moving,major,"11,810",17.03,"35,420"
2019,Washington,All,total,"3,318,510",29.82,"62,020"
2019,"Bellingham, WA",All,total,"89,600",24.23,"50,390"
2019,"Bremerton-Silverdale, WA",All,total,"89,730",27.10,"56,360"
2019,"Kennewick-Richland, WA",All,total,"118,300",26.71,"55,560"
2019,"Longview, WA",All,total,"38,230",24.37,"50,680"
2019,"Mount Vernon-Anacortes, WA",All,total,"50,000",25.60,"53,250"
2019,"Olympia-Tumwater, WA",All,total,"113,980",27.16,"56,490"
2019,"Seattle-Tacoma-Bellevue, WA",All,total,"2,020,930",32.91,"68,460"
2019,"Spokane-Spokane Valley, WA",All,total,"240,280",24.58,"51,120"
2019,"Walla Walla, WA",All,total,"26,040",23.80,"49,500"
2019,"Wenatchee, WA",All,total,"48,020",23.00,"47,840"
2019,"Yakima, WA",All,total,"93,570",22.30,"46,380"
2020,Washington,All,total,"3,195,200",32.15,"66,870"
2020,Washington,Management,major,"171,950",66.66,"138,660"
2020,Washington,Business and Financial Operations,major,"237,920",41.63,"86,600"
2020,Washington,Computer and Mathematical,major,"200,650",58.96,"122,640"
2020,Washington,Architecture and Engineering,major,"74,670",48.31,"100,480"
2020,Washington,"Life, Physical, and Social Science",major,"40,370",38.52,"80,130"
2020,Washington,Community and Social Service,major,"56,140",26.71,"55,560"
2020,Washington,Legal,major,"23,200",50.79,"105,640"
2020,Washington,Educational Instruction and Library,major,"178,700",29.89,"62,180"
2020,Washington,"Arts, Design, Entertainment, Sports, and Media",major,"48,850",31.80,"66,140"
2020,Washington,Healthcare Practitioners and Technical,major,"171,850",47.28,"98,350"
2020,Washington,Healthcare Support,major,"139,350",18.43,"38,330"
2020,Washington,Protective Service,major,"63,910",30.45,"63,330"
2020,Washington,Food Preparation and Serving Related,major,"254,380",17.32,"36,030"
2020,Washington,Building and Grounds Cleaning and Maintenance,major,"83,240",19.20,"39,930"
2020,Washington,Personal Care and Service,major,"61,720",19.87,"41,340"
2020,Washington,Sales and Related,major,"294,420",24.80,"51,580"
2020,Washington,Office and Administrative Support,major,"370,370",22.90,"47,630"
2020,Washington,"Farming, Fishing, and Forestry",major,"24,300",17.78,"36,980"
2020,Washington,Construction and Extraction,major,"161,780",32.23,"67,030"
2020,Washington,"Installation, Maintenance, and Repair",major,"125,650",29.15,"60,640"
2020,Washington,Production,major,"168,080",24.17,"50,270"
2020,Washington,Transportation and Material Moving,major,"243,690",23.20,"48,260"
2020,"Bellingham, WA",All,total,"80,770",25.71,"53,480"
2020,"Bremerton-Silverdale, WA",All,total,"86,510",29.02,"60,350"
2020,"Kennewick-Richland, WA",All,total,"113,850",28.25,"58,760"
2020,"Longview, WA",All,total,"36,550",25.43,"52,890"
2020,"Mount Vernon-Anacortes, WA",All,total,"46,050",26.91,"55,970"
2020,"Olympia-Tumwater, WA",All,total,"109,000",28.89,"60,090"
2020,"Seattle-Tacoma-Bellevue, WA",All,total,"1,955,810",35.74,"74,330"
2020,"Spokane-Spokane Valley, WA",All,total,"232,480",25.94,"53,960"
2020,"Walla Walla, WA",All,total,"24,840",24.96,"51,920"
2020,"Wenatchee, WA",All,total,"45,030",24.69,"51,350"
2020,"Yakima, WA",All,total,"90,260",23.38,"48,630"
2020,"Bellingham, WA",Management,major,"3,270",54.20,"112,740"
2020,"Bremerton-Silverdale, WA",Management,major,"3,080",55.91,"116,290"
2020,"Kennewick-Richland, WA",Management,major,"5,110",60.82,"126,510"
2020,"Longview, WA",Management,major,"1,220",56.94,"118,430"
2020,"Mount Vernon-Anacortes, WA",Management,major,"1,990",54.10,"112,530"
2020,"Olympia-Tumwater, WA",Management,major,"7,630",52.86,"109,960"
2020,"Seattle-Tacoma-Bellevue, WA",Management,major,**,71.69,"149,120"
2020,"Spokane-Spokane Valley, WA",Management,major,"8,890",54.43,"113,220"
2020,"Walla Walla, WA",Management,major,860,48.36,"100,600"
2020,"Wenatchee, WA",Management,major,"1,530",52.09,"108,350"
2020,"Yakima, WA",Management,major,"2,900",54.84,"114,070"
2020,"Bellingham, WA",Business and Financial Operations,major,"4,220",34.54,"71,840"
2020,"Bremerton-Silverdale, WA",Business and Financial Operations,major,"5,830",39.41,"81,970"
2020,"Kennewick-Richland, WA",Business and Financial Operations,major,"4,940",39.52,"82,210"
2020,"Longview, WA",Business and Financial Operations,major,"1,150",33.03,"68,710"
2020,"Mount Vernon-Anacortes, WA",Business and Financial Operations,major,"1,800",33.79,"70,280"
2020,"Olympia-Tumwater, WA",Business and Financial Operations,major,"9,450",34.24,"71,220"
2020,"Seattle-Tacoma-Bellevue, WA",Business and Financial Operations,major,"174,210",44.02,"91,570"
2020,"Spokane-Spokane Valley, WA",Business and Financial Operations,major,"14,180",34.07,"70,870"
2020,"Walla Walla, WA",Business and Financial Operations,major,"1,220",36.14,"75,180"
2020,"Wenatchee, WA",Business and Financial Operations,major,"1,430",34.37,"71,480"
2020,"Yakima, WA",Business and Financial Operations,major,"2,870",33.94,"70,590"
2020,"Bellingham, WA",Computer and Mathematical,major,"1,330",38.84,"80,780"
2020,"Bremerton-Silverdale, WA",Computer and Mathematical,major,"1,930",41.95,"87,260"
2020,"Kennewick-Richland, WA",Computer and Mathematical,major,"1,890",45.46,"94,560"
2020,"Longview, WA",Computer and Mathematical,major,280,41.02,"85,330"
2020,"Mount Vernon-Anacortes, WA",Computer and Mathematical,major,720,44.62,"92,810"
2020,"Olympia-Tumwater, WA",Computer and Mathematical,major,"5,400",44.48,"92,510"
2020,"Seattle-Tacoma-Bellevue, WA",Computer and Mathematical,major,"174,740",61.42,"127,760"
2020,"Spokane-Spokane Valley, WA",Computer and Mathematical,major,"4,970",39.01,"81,130"
2020,"Walla Walla, WA",Computer and Mathematical,major,230,39.21,"81,550"
2020,"Wenatchee, WA",Computer and Mathematical,major,640,39.78,"82,740"
2020,"Yakima, WA",Computer and Mathematical,major,670,35.34,"73,510"
2020,"Bellingham, WA",Architecture and Engineering,major,"1,200",42.85,"89,120"
2020,"Bremerton-Silverdale, WA",Architecture and Engineering,major,"4,640",44.38,"92,300"
2020,"Kennewick-Richland, WA",Architecture and Engineering,major,"4,330",49.71,"103,400"
2020,"Longview, WA",Architecture and Engineering,major,460,40.85,"84,970"
2020,"Mount Vernon-Anacortes, WA",Architecture and Engineering,major,920,40.93,"85,140"
2020,"Olympia-Tumwater, WA",Architecture and Engineering,major,"1,600",39.95,"83,090"
2020,"Seattle-Tacoma-Bellevue, WA",Architecture and Engineering,major,"50,900",50.98,"106,030"
2020,"Spokane-Spokane Valley, WA",Architecture and Engineering,major,"3,130",37.63,"78,270"
2020,"Walla Walla, WA",Architecture and Engineering,major,600,41.05,"85,380"
2020,"Wenatchee, WA",Architecture and Engineering,major,520,40.51,"84,260"
2020,"Yakima, WA",Architecture and Engineering,major,620,36.60,"76,120"
2020,"Bellingham, WA","Life, Physical, and Social Science",major,720,33.68,"70,060"
2020,"Bremerton-Silverdale, WA","Life, Physical, and Social Science",major,"1,340",37.69,"78,390"
2020,"Kennewick-Richland, WA","Life, Physical, and Social Science",major,"3,650",43.75,"90,990"
2020,"Longview, WA","Life, Physical, and Social Science",major,240,34.95,"72,690"
2020,"Mount Vernon-Anacortes, WA","Life, Physical, and Social Science",major,580,32.26,"67,110"
2020,"Olympia-Tumwater, WA","Life, Physical, and Social Science",major,"2,440",36.42,"75,750"
2020,"Seattle-Tacoma-Bellevue, WA","Life, Physical, and Social Science",major,"22,740",41.07,"85,430"
2020,"Spokane-Spokane Valley, WA","Life, Physical, and Social Science",major,"2,040",32.20,"66,970"
2020,"Walla Walla, WA","Life, Physical, and Social Science",major,370,32.69,"67,990"
2020,"Wenatchee, WA","Life, Physical, and Social Science",major,690,28.35,"58,960"
2020,"Yakima, WA","Life, Physical, and Social Science",major,660,31.03,"64,530"
2020,"Bellingham, WA",Community and Social Service,major,"1,600",24.64,"51,250"
2020,"Bremerton-Silverdale, WA",Community and Social Service,major,"1,400",25.18,"52,380"
2020,"Kennewick-Richland, WA",Community and Social Service,major,"1,480",28.83,"59,980"
2020,"Longview, WA",Community and Social Service,major,640,26.60,"55,320"
2020,"Mount Vernon-Anacortes, WA",Community and Social Service,major,810,26.87,"55,900"
2020,"Olympia-Tumwater, WA",Community and Social Service,major,"2,880",27.70,"57,620"
2020,"Seattle-Tacoma-Bellevue, WA",Community and Social Service,major,"30,480",27.20,"56,570"
2020,"Spokane-Spokane Valley, WA",Community and Social Service,major,"6,160",25.39,"52,820"
2020,"Walla Walla, WA",Community and Social Service,major,480,25.98,"54,040"
2020,"Wenatchee, WA",Community and Social Service,major,600,26.49,"55,100"
2020,"Yakima, WA",Community and Social Service,major,"2,270",25.13,"52,260"
2020,"Bellingham, WA",Legal,major,280,39.93,"83,050"
2020,"Bremerton-Silverdale, WA",Legal,major,390,37.03,"77,020"
2020,"Kennewick-Richland, WA",Legal,major,450,36.09,"75,070"
2020,"Longview, WA",Legal,major,140,38.38,"79,830"
2020,"Mount Vernon-Anacortes, WA",Legal,major,200,33.18,"69,020"
2020,"Olympia-Tumwater, WA",Legal,major,"1,190",41.44,"86,190"
2020,"Seattle-Tacoma-Bellevue, WA",Legal,major,"16,530",54.77,"113,920"
2020,"Spokane-Spokane Valley, WA",Legal,major,"1,690",39.97,"83,130"
2020,"Walla Walla, WA",Legal,major,120,41.65,"86,640"
2020,"Wenatchee, WA",Legal,major,260,46.68,"97,100"
2020,"Yakima, WA",Legal,major,410,40.92,"85,120"
2020,"Bellingham, WA",Educational Instruction and Library,major,"5,840",29.55,"61,460"
2020,"Bremerton-Silverdale, WA",Educational Instruction and Library,major,"5,280",28.84,"59,990"
2020,"Kennewick-Richland, WA",Educational Instruction and Library,major,"7,540",27.35,"56,880"
2020,"Longview, WA",Educational Instruction and Library,major,"2,470",27.20,"56,580"
