countyfips,countyname,statename,year,month,day_endofweek,weekof,emp
53033,King,Washington,2021,6,11,2021-06-11,-.12
53033,King,Washington,2021,6,18,2021-06-18,-.115
53033,King,Washington,2021,6,25,2021-06-25,-.111
53033,King,Washington,2021,7,2,2021-07-02,-.117
53033,King,Washington,2021,7,9,2021-07-09,-.119
53033,King,Washington,2021,7,16,2021-07-16,-.117
53033,King,Washington,2021,7,23,2021-07-23,-.114
53033,King,Washington,2021,7,30,2021-07-30,-.116
53033,King,Washington,2021,8,6,2021-08-06,-.119
53033,King,Washington,2021,8,13,2021-08-13,-.123
53033,King,Washington,2021,8,20,2021-08-20,-.127
53033,King,Washington,2021,8,27,2021-08-27,-.127
53033,King,Washington,2021,9,3,2021-09-03,-.123
53033,King,Washington,2021,9,10,2021-09-10,-.119
53033,King,Washington,2021,9,17,2021-09-17,-.119
53033,King,Washington,2021,9,24,2021-09-24,-.119
53033,King,Washington,2021,10,1,2021-10-01,-.116
53033,King,Washington,2021,10,8,2021-10-08,-.114
53033,King,Washington,2021,10,15,2021-10-15,-.115
53033,King,Washington,2021,10,22,2021-10-22,-.116
53033,King,Washington,2021,10,29,2021-10-29,-.117
53033,King,Washington,2021,11,5,2021-11-05,-.117
53033,King,Washington,2021,11,12,2021-11-12,-.119
53033,King,Washington,2021,11,19,2021-11-19,-.123
53033,King,Washington,2021,11,26,2021-11-26,-.125
53033,King,Washington,2021,12,3,2021-12-03,-.128
53033,King,Washington,2021,12,10,2021-12-10,-.138
53033,King,Washington,2021,12,17,2021-12-17,-.134
53033,King,Washington,2021,12,24,2021-12-24,-.102
53033,King,Washington,2021,12,31,2021-12-31,-.102
53033,King,Washington,2022,1,7,2022-01-07,-.121
53033,King,Washington,2022,1,14,2022-01-14,-.121
53033,King,Washington,2022,1,21,2022-01-21,-.119
53033,King,Washington,2022,1,28,2022-01-28,-.115
53033,King,Washington,2022,2,4,2022-02-04,-.113
53033,King,Washington,2022,2,11,2022-02-11,-.109
53033,King,Washington,2022,2,18,2022-02-18,-.106
53033,King,Washington,2022,2,25,2022-02-25,-.109
53033,King,Washington,2022,3,4,2022-03-04,-.114
53033,King,Washington,2022,3,11,2022-03-11,-.116
53033,King,Washington,2022,3,18,2022-03-18,-.117
53033,King,Washington,2022,3,25,2022-03-25,-.117
53033,King,Washington,2022,4,1,2022-04-01,-.116
53033,King,Washington,2022,4,8,2022-04-08,-.117
53033,King,Washington,2022,4,15,2022-04-15,-.123
53033,King,Washington,2022,4,22,2022-04-22,-.131
53033,King,Washington,2022,4,29,2022-04-29,-.129
53033,King,Washington,2022,5,6,2022-05-06,-.126
53033,King,Washington,2022,5,13,2022-05-13,-.128
53033,King,Washington,2022,5,20,2022-05-20,-.135
53033,King,Washington,2022,5,27,2022-05-27,-.138
53033,King,Washington,2022,6,3,2022-06-03,-.131
53033,King,Washington,2022,6,10,2022-06-10,-.124
53033,King,Washington,2022,6,17,2022-06-17,-.123
53033,King,Washington,2022,6,24,2022-06-24,-.126
53033,King,Washington,2022,7,1,2022-07-01,-.132
53033,King,Washington,2022,7,8,2022-07-08,-.133
53033,King,Washington,2022,7,15,2022-07-15,-.135
53033,King,Washington,2022,7,22,2022-07-22,-.138
53033,King,Washington,2022,7,29,2022-07-29,-.139
53033,King,Washington,2022,8,5,2022-08-05,-.14
53033,King,Washington,2022,8,12,2022-08-12,-.144
53033,King,Washington,2022,8,19,2022-08-19,-.151
53033,King,Washington,2022,8,26,2022-08-26,-.151
53033,King,Washington,2022,9,2,2022-09-02,-.15
53033,King,Washington,2022,9,9,2022-09-09,-.152
53033,King,Washington,2022,9,16,2022-09-16,-.151
53033,King,Washington,2022,9,23,2022-09-23,-.148
53033,King,Washington,2022,9,30,2022-09-30,-.146
53033,King,Washington,2022,10,7,2022-10-07,-.146
53033,King,Washington,2022,10,14,2022-10-14,-.147
53033,King,Washington,2022,10,21,2022-10-21,-.148
53033,King,Washington,2022,10,28,2022-10-28,-.15
53033,King,Washington,2022,11,4,2022-11-04,-.152
53033,King,Washington,2022,11,11,2022-11-11,-.154
53033,King,Washington,2022,11,18,2022-11-18,-.155
53033,King,Washington,2022,11,25,2022-11-25,-.157
53033,King,Washington,2022,12,2,2022-12-02,-.158
53033,King,Washington,2022,12,9,2022-12-09,-.16
53033,King,Washington,2022,12,16,2022-12-16,-.161
53033,King,Washington,2022,12,23,2022-12-23,-.15
53033,King,Washington,2022,12,30,2022-12-30,-.145
53033,King,Washington,2023,1,6,2023-01-06,-.145
53033,King,Washington,2023,1,13,2023-01-13,-.145
53033,King,Washington,2023,1,20,2023-01-20,-.148
53033,King,Washington,2023,1,27,2023-01-27,-.146
53033,King,Washington,2023,2,3,2023-02-03,-.142
53033,King,Washington,2023,2,10,2023-02-10,-.139
53033,King,Washington,2023,2,17,2023-02-17,-.14
53033,King,Washington,2023,2,24,2023-02-24,-.143
53033,King,Washington,2023,3,3,2023-03-03,-.145
53033,King,Washington,2023,3,10,2023-03-10,-.147
53033,King,Washington,2023,3,17,2023-03-17,-.156
53033,King,Washington,2023,3,24,2023-03-24,-.161
53033,King,Washington,2023,3,31,2023-03-31,-.157
53033,King,Washington,2023,4,7,2023-04-07,-.154
53033,King,Washington,2023,4,14,2023-04-14,-.154
53033,King,Washington,2023,4,21,2023-04-21,-.155
53033,King,Washington,2023,4,28,2023-04-28,-.152
53033,King,Washington,2023,5,5,2023-05-05,-.15
53033,King,Washington,2023,5,12,2023-05-12,-.154
53033,King,Washington,2023,5,19,2023-05-19,-.163
53033,King,Washington,2023,5,26,2023-05-26,-.167
53033,King,Washington,2023,6,2,2023-06-02,-.162
53033,King,Washington,2023,6,9,2023-06-09,-.161
53033,King,Washington,2023,6,16,2023-06-16,-.168
53033,King,Washington,2023,6,23,2023-06-23,-.169
53033,King,Washington,2023,6,30,2023-06-30,-.165
53033,King,Washington,2023,7,7,2023-07-07,-.166
53033,King,Washington,2023,7,14,2023-07-14,-.172
53033,King,Washington,2023,7,21,2023-07-21,-.175
53033,King,Washington,2023,7,28,2023-07-28,-.178
53033,King,Washington,2023,8,4,2023-08-04,-.184
53033,King,Washington,2023,8,11,2023-08-11,-.192
53033,King,Washington,2023,8,18,2023-08-18,-.191
53033,King,Washington,2023,8,25,2023-08-25,-.189
53033,King,Washington,2023,9,1,2023-09-01,-.195
53033,King,Washington,2023,9,8,2023-09-08,-.196
53033,King,Washington,2023,9,15,2023-09-15,-.189
53033,King,Washington,2023,9,22,2023-09-22,-.187
53033,King,Washington,2023,9,29,2023-09-29,-.191
53033,King,Washington,2023,10,6,2023-10-06,-.196
53033,King,Washington,2023,10,13,2023-10-13,-.204
53033,King,Washington,2023,10,20,2023-10-20,-.211
53033,King,Washington,2023,10,27,2023-10-27,-.213
53033,King,Washington,2023,11,3,2023-11-03,-.212
53033,King,Washington,2023,11,10,2023-11-10,-.218
53033,King,Washington,2023,11,17,2023-11-17,-.233
53033,King,Washington,2023,11,24,2023-11-24,-.237
53033,King,Washington,2023,12,1,2023-12-01,-.231
53033,King,Washington,2023,12,8,2023-12-08,-.227
53033,King,Washington,2023,12,15,2023-12-15,-.221
53033,King,Washington,2023,12,22,2023-12-22,-.209
53033,King,Washington,2023,12,29,2023-12-29,-.203
53033,King,Washington,2024,1,5,2024-01-05,-.208
53033,King,Washington,2024,1,12,2024-01-12,-.213
53033,King,Washington,2024,1,19,2024-01-19,-.22
53033,King,Washington,2024,1,26,2024-01-26,-.224
53033,King,Washington,2024,2,2,2024-02-02,-.22
53033,King,Washington,2024,2,9,2024-02-09,-.22
53033,King,Washington,2024,2,16,2024-02-16,-.218
53033,King,Washington,2024,2,23,2024-02-23,-.212
53033,King,Washington,2024,3,1,2024-03-01,-.212
53033,King,Washington,2024,3,8,2024-03-08,-.213
53033,King,Washington,2024,3,15,2024-03-15,-.214
53033,King,Washington,2024,3,22,2024-03-22,-.216
53033,King,Washington,2024,3,29,2024-03-29,-.217
53033,King,Washington,2024,4,5,2024-04-05,-.217
53033,King,Washington,2024,4,12,2024-04-12,-.221
53033,King,Washington,2024,4,19,2024-04-19,-.229
53033,King,Washington,2024,4,26,2024-04-26,-.232
53033,King,Washington,2024,5,3,2024-05-03,-.227
53033,King,Washington,2024,5,10,2024-05-10,-.228
53033,King,Washington,2024,5,17,2024-05-17,-.237
53033,King,Washington,2024,5,24,2024-05-24,-.24
53033,King,Washington,2024,5,31,2024-05-31,-.232
53033,King,Washington,2024,6,7,2024-06-07,-.225
53033,King,Washington,2024,6,14,2024-06-14,-.221
53033,King,Washington,2024,6,21,2024-06-21,-.223
53033,King,Washington,2024,6,28,2024-06-28,-.232
53033,King,Washington,2024,7,5,2024-07-05,-.238
53033,King,Washington,2024,7,12,2024-07-12,-.24
53033,King,Washington,2024,7,19,2024-07-19,-.249
53033,King,Washington,2024,7,26,2024-07-26,-.254
53033,King,Washington,2024,8,2,2024-08-02,-.253
53033,King,Washington,2024,8,9,2024-08-09,-.255
53033,King,Washington,2024,8,16,2024-08-16,-.258
53033,King,Washington,2024,8,23,2024-08-23,-.255
53033,King,Washington,2024,8,30,2024-08-30,-.251
53033,King,Washington,2024,9,6,2024-09-06,-.251
53033,King,Washington,2024,9,13,2024-09-13,-.255
53033,King,Washington,2024,9,20,2024-09-20,-.258
53033,King,Washington,2024,9,27,2024-09-27,-.258
53033,King,Washington,2024,10,4,2024-10-04,-.266
53033,King,Washington,2024,10,11,2024-10-11,-.28
53033,King,Washington,2024,10,18,2024-10-18,-.285
53033,King,Washington,2024,10,25,2024-10-25,-.276
53033,King,Washington,2024,11,1,2024-11-01,-.27
53033,King,Washington,2024,11,8,2024-11-08,-.265
53033,King,Washington,2024,11,15,2024-11-15,-.265
53033,King,Washington,2024,11,22,2024-11-22,-.274
53033,King,Washington,2024,11,29,2024-11-29,-.279
53033,King,Washington,2024,12,6,2024-12-06,-.279
53033,King,Washington,2024,12,13,2024-12-13,-.277
53033,King,Washington,2024,12,20,2024-12-20,-.278
53033,King,Washington,2024,12,27,2024-12-27,-.282
53033,King,Washington,2025,1,3,2025-01-03,-.28
53033,King,Washington,2025,1,10,2025-01-10,-.277
53033,King,Washington,2025,1,17,2025-01-17,-.281
53033,King,Washington,2025,1,24,2025-01-24,-.283
53033,King,Washington,2025,1,31,2025-01-31,-.276
53033,King,Washington,2025,2,7,2025-02-07,-.27
53033,King,Washington,2025,2,14,2025-02-14,-.268
53033,King,Washington,2025,2,21,2025-02-21,-.266
53033,King,Washington,2025,2,28,2025-02-28,-.27
53033,King,Washington,2025,3,7,2025-03-07,-.276
53033,King,Washington,2025,3,14,2025-03-14,-.299
53033,King,Washington,2025,3,21,2025-03-21,-.315
53033,King,Washington,2025,3,28,2025-03-28,-.294
53033,King,Washington,2025,4,4,2025-04-04,-.286
53033,King,Washington,2025,4,11,2025-04-11,-.292
53033,King,Washington,2025,4,18,2025-04-18,-.292
53033,King,Washington,2025,4,25,2025-04-25,-.303
53033,King,Washington,2025,5,2,2025-05-02,-.312
53035,Kitsap,Washington,2020,1,17,2020-01-17,.00951
53035,Kitsap,Washington,2020,1,24,2020-01-24,-.0063
53035,Kitsap,Washington,2020,1,31,2020-01-31,-.00809
53035,Kitsap,Washington,2020,2,7,2020-02-07,-.00621
53035,Kitsap,Washington,2020,2,14,2020-02-14,-.0118
53035,Kitsap,Washington,2020,2,21,2020-02-21,-.0171
53035,Kitsap,Washington,2020,2,28,2020-02-28,-.00542
53035,Kitsap,Washington,2020,3,6,2020-03-06,-.00782
53035,Kitsap,Washington,2020,3,13,2020-03-13,-.0341
53035,Kitsap,Washington,2020,3,20,2020-03-20,-.0728
53035,Kitsap,Washington,2020,3,27,2020-03-27,-.123
53035,Kitsap,Washington,2020,4,3,2020-04-03,-.216
53035,Kitsap,Washington,2020,4,10,2020-04-10,-.294
53035,Kitsap,Washington,2020,4,17,2020-04-17,-.317
53035,Kitsap,Washington,2020,4,24,2020-04-24,-.316
53035,Kitsap,Washington,2020,5,1,2020-05-01,-.297
53035,Kitsap,Washington,2020,5,8,2020-05-08,-.271
53035,Kitsap,Washington,2020,5,15,2020-05-15,-.24
53035,Kitsap,Washington,2020,5,22,2020-05-22,-.211
53035,Kitsap,Washington,2020,5,29,2020-05-29,-.196
53035,Kitsap,Washington,2020,6,5,2020-06-05,-.176
53035,Kitsap,Washington,2020,6,12,2020-06-12,-.156
53035,Kitsap,Washington,2020,6,19,2020-06-19,-.151
53035,Kitsap,Washington,2020,6,26,2020-06-26,-.146
53035,Kitsap,Washington,2020,7,3,2020-07-03,-.138
53035,Kitsap,Washington,2020,7,10,2020-07-10,-.129
53035,Kitsap,Washington,2020,7,17,2020-07-17,-.124
53035,Kitsap,Washington,2020,7,24,2020-07-24,-.124
53035,Kitsap,Washington,2020,7,31,2020-07-31,-.131
53035,Kitsap,Washington,2020,8,7,2020-08-07,-.135
53035,Kitsap,Washington,2020,8,14,2020-08-14,-.133
53035,Kitsap,Washington,2020,8,21,2020-08-21,-.13
53035,Kitsap,Washington,2020,8,28,2020-08-28,-.122
53035,Kitsap,Washington,2020,9,4,2020-09-04,-.115
53035,Kitsap,Washington,2020,9,11,2020-09-11,-.101
53035,Kitsap,Washington,2020,9,18,2020-09-18,-.0974
53035,Kitsap,Washington,2020,9,25,2020-09-25,-.107
53035,Kitsap,Washington,2020,10,2,2020-10-02,-.109
53035,Kitsap,Washington,2020,10,9,2020-10-09,-.106
53035,Kitsap,Washington,2020,10,16,2020-10-16,-.111
53035,Kitsap,Washington,2020,10,23,2020-10-23,-.116
53035,Kitsap,Washington,2020,10,30,2020-10-30,-.118
53035,Kitsap,Washington,2020,11,6,2020-11-06,-.119
53035,Kitsap,Washington,2020,11,13,2020-11-13,-.125
53035,Kitsap,Washington,2020,11,20,2020-11-20,-.138
53035,Kitsap,Washington,2020,11,27,2020-11-27,-.152
53035,Kitsap,Washington,2020,12,4,2020-12-04,-.165
53035,Kitsap,Washington,2020,12,11,2020-12-11,-.17
53035,Kitsap,Washington,2020,12,18,2020-12-18,-.191
53035,Kitsap,Washington,2020,12,25,2020-12-25,-.249
53035,Kitsap,Washington,2021,1,1,2021-01-01,-.317
53035,Kitsap,Washington,2021,1,8,2021-01-08,-.325
53035,Kitsap,Washington,2021,1,15,2021-01-15,-.279
53035,Kitsap,Washington,2021,1,22,2021-01-22,-.27
53035,Kitsap,Washington,2021,1,29,2021-01-29,-.267
53035,Kitsap,Washington,2021,2,5,2021-02-05,-.269
53035,Kitsap,Washington,2021,2,12,2021-02-12,-.259
53035,Kitsap,Washington,2021,2,19,2021-02-19,-.258
53035,Kitsap,Washington,2021,2,26,2021-02-26,-.269
53035,Kitsap,Washington,2021,3,5,2021-03-05,-.273
53035,Kitsap,Washington,2021,3,12,2021-03-12,-.276
53035,Kitsap,Washington,2021,3,19,2021-03-19,-.279
53035,Kitsap,Washington,2021,3,26,2021-03-26,-.267
53035,Kitsap,Washington,2021,4,2,2021-04-02,-.258
53035,Kitsap,Washington,2021,4,9,2021-04-09,-.259
53035,Kitsap,Washington,2021,4,16,2021-04-16,-.262
53035,Kitsap,Washington,2021,4,23,2021-04-23,-.261
53035,Kitsap,Washington,2021,4,30,2021-04-30,-.267
53035,Kitsap,Washington,2021,5,7,2021-05-07,-.272
53035,Kitsap,Washington,2021,5,14,2021-05-14,-.268
53035,Kitsap,Washington,2021,5,21,2021-05-21,-.26
53035,Kitsap,Washington,2021,5,28,2021-05-28,-.259
53035,Kitsap,Washington,2021,6,4,2021-06-04,-.252
53035,Kitsap,Washington,2021,6,11,2021-06-11,-.239
53035,Kitsap,Washington,2021,6,18,2021-06-18,-.231
53035,Kitsap,Washington,2021,6,25,2021-06-25,-.234
53035,Kitsap,Washington,2021,7,2,2021-07-02,-.227
53035,Kitsap,Washington,2021,7,9,2021-07-09,-.215
53035,Kitsap,Washington,2021,7,16,2021-07-16,-.214
53035,Kitsap,Washington,2021,7,23,2021-07-23,-.222
53035,Kitsap,Washington,2021,7,30,2021-07-30,-.233
53035,Kitsap,Washington,2021,8,6,2021-08-06,-.235
53035,Kitsap,Washington,2021,8,13,2021-08-13,-.239
53035,Kitsap,Washington,2021,8,20,2021-08-20,-.241
53035,Kitsap,Washington,2021,8,27,2021-08-27,-.242
53035,Kitsap,Washington,2021,9,3,2021-09-03,-.241
53035,Kitsap,Washington,2021,9,10,2021-09-10,-.237
53035,Kitsap,Washington,2021,9,17,2021-09-17,-.228
53035,Kitsap,Washington,2021,9,24,2021-09-24,-.225
53035,Kitsap,Washington,2021,10,1,2021-10-01,-.226
53035,Kitsap,Washington,2021,10,8,2021-10-08,-.224
53035,Kitsap,Washington,2021,10,15,2021-10-15,-.223
53035,Kitsap,Washington,2021,10,22,2021-10-22,-.226
53035,Kitsap,Washington,2021,10,29,2021-10-29,-.226
53035,Kitsap,Washington,2021,11,5,2021-11-05,-.226
53035,Kitsap,Washington,2021,11,12,2021-11-12,-.23
53035,Kitsap,Washington,2021,11,19,2021-11-19,-.238
53035,Kitsap,Washington,2021,11,26,2021-11-26,-.233
53035,Kitsap,Washington,2021,12,3,2021-12-03,-.224
53035,Kitsap,Washington,2021,12,10,2021-12-10,-.221
53035,Kitsap,Washington,2021,12,17,2021-12-17,-.186
53035,Kitsap,Washington,2021,12,24,2021-12-24,-.12
53035,Kitsap,Washington,2021,12,31,2021-12-31,-.156
53035,Kitsap,Washington,2022,1,7,2022-01-07,-.225
53035,Kitsap,Washington,2022,1,14,2022-01-14,-.229
53035,Kitsap,Washington,2022,1,21,2022-01-21,-.226
53035,Kitsap,Washington,2022,1,28,2022-01-28,-.231
53035,Kitsap,Washington,2022,2,4,2022-02-04,-.227
53035,Kitsap,Washington,2022,2,11,2022-02-11,-.215
53035,Kitsap,Washington,2022,2,18,2022-02-18,-.202
53035,Kitsap,Washington,2022,2,25,2022-02-25,-.217
53035,Kitsap,Washington,2022,3,4,2022-03-04,-.223
53035,Kitsap,Washington,2022,3,11,2022-03-11,-.223
53035,Kitsap,Washington,2022,3,18,2022-03-18,-.223
53035,Kitsap,Washington,2022,3,25,2022-03-25,-.225
53035,Kitsap,Washington,2022,4,1,2022-04-01,-.224
53035,Kitsap,Washington,2022,4,8,2022-04-08,-.223
53035,Kitsap,Washington,2022,4,15,2022-04-15,-.22
53035,Kitsap,Washington,2022,4,22,2022-04-22,-.218
53035,Kitsap,Washington,2022,4,29,2022-04-29,-.226
53035,Kitsap,Washington,2022,5,6,2022-05-06,-.236
53035,Kitsap,Washington,2022,5,13,2022-05-13,-.249
53035,Kitsap,Washington,2022,5,20,2022-05-20,-.261
53035,Kitsap,Washington,2022,5,27,2022-05-27,-.263
53035,Kitsap,Washington,2022,6,3,2022-06-03,-.257
53035,Kitsap,Washington,2022,6,10,2022-06-10,-.249
53035,Kitsap,Washington,2022,6,17,2022-06-17,-.243
53035,Kitsap,Washington,2022,6,24,2022-06-24,-.241
53035,Kitsap,Washington,2022,7,1,2022-07-01,-.248
53035,Kitsap,Washington,2022,7,8,2022-07-08,-.259
53035,Kitsap,Washington,2022,7,15,2022-07-15,-.259
53035,Kitsap,Washington,2022,7,22,2022-07-22,-.271
53035,Kitsap,Washington,2022,7,29,2022-07-29,-.276
53035,Kitsap,Washington,2022,8,5,2022-08-05,-.283
53035,Kitsap,Washington,2022,8,12,2022-08-12,-.282
53035,Kitsap,Washington,2022,8,19,2022-08-19,-.269
53035,Kitsap,Washington,2022,8,26,2022-08-26,-.26
53035,Kitsap,Washington,2022,9,2,2022-09-02,-.26
53035,Kitsap,Washington,2022,9,9,2022-09-09,-.26
53035,Kitsap,Washington,2022,9,16,2022-09-16,-.265
53035,Kitsap,Washington,2022,9,23,2022-09-23,-.273
53035,Kitsap,Washington,2022,9,30,2022-09-30,-.278
53035,Kitsap,Washington,2022,10,7,2022-10-07,-.275
53035,Kitsap,Washington,2022,10,14,2022-10-14,-.273
53035,Kitsap,Washington,2022,10,21,2022-10-21,-.272
53035,Kitsap,Washington,2022,10,28,2022-10-28,-.273
53035,Kitsap,Washington,2022,11,4,2022-11-04,-.273
53035,Kitsap,Washington,2022,11,11,2022-11-11,-.273
53035,Kitsap,Washington,2022,11,18,2022-11-18,-.275
53035,Kitsap,Washington,2022,11,25,2022-11-25,-.276
53035,Kitsap,Washington,2022,12,2,2022-12-02,-.271
53035,Kitsap,Washington,2022,12,9,2022-12-09,-.274
53035,Kitsap,Washington,2022,12,16,2022-12-16,-.279
53035,Kitsap,Washington,2022,12,23,2022-12-23,-.284
53035,Kitsap,Washington,2022,12,30,2022-12-30,-.282
53035,Kitsap,Washington,2023,1,6,2023-01-06,-.257
53035,Kitsap,Washington,2023,1,13,2023-01-13,-.25
53035,Kitsap,Washington,2023,1,20,2023-01-20,-.257
53035,Kitsap,Washington,2023,1,27,2023-01-27,-.265
53035,Kitsap,Washington,2023,2,3,2023-02-03,-.269
53035,Kitsap,Washington,2023,2,10,2023-02-10,-.264
53035,Kitsap,Washington,2023,2,17,2023-02-17,-.27
53035,Kitsap,Washington,2023,2,24,2023-02-24,-.275
53035,Kitsap,Washington,2023,3,3,2023-03-03,-.282
53035,Kitsap,Washington,2023,3,10,2023-03-10,-.287
53035,Kitsap,Washington,2023,3,17,2023-03-17,-.295
53035,Kitsap,Washington,2023,3,24,2023-03-24,-.294
53035,Kitsap,Washington,2023,3,31,2023-03-31,-.301
53035,Kitsap,Washington,2023,4,7,2023-04-07,-.296
53035,Kitsap,Washington,2023,4,14,2023-04-14,-.284
53035,Kitsap,Washington,2023,4,21,2023-04-21,-.277
53035,Kitsap,Washington,2023,4,28,2023-04-28,-.283
53035,Kitsap,Washington,2023,5,5,2023-05-05,-.284
53035,Kitsap,Washington,2023,5,12,2023-05-12,-.285
53035,Kitsap,Washington,2023,5,19,2023-05-19,-.289
53035,Kitsap,Washington,2023,5,26,2023-05-26,-.284
53035,Kitsap,Washington,2023,6,2,2023-06-02,-.28
53035,Kitsap,Washington,2023,6,9,2023-06-09,-.288
53035,Kitsap,Washington,2023,6,16,2023-06-16,-.301
53035,Kitsap,Washington,2023,6,23,2023-06-23,-.292
53035,Kitsap,Washington,2023,6,30,2023-06-30,-.283
53035,Kitsap,Washington,2023,7,7,2023-07-07,-.283
53035,Kitsap,Washington,2023,7,14,2023-07-14,-.282
53035,Kitsap,Washington,2023,7,21,2023-07-21,-.285
53035,Kitsap,Washington,2023,7,28,2023-07-28,-.29
53035,Kitsap,Washington,2023,8,4,2023-08-04,-.299
53035,Kitsap,Washington,2023,8,11,2023-08-11,-.303
53035,Kitsap,Washington,2023,8,18,2023-08-18,-.299
53035,Kitsap,Washington,2023,8,25,2023-08-25,-.301
53035,Kitsap,Washington,2023,9,1,2023-09-01,-.311
53035,Kitsap,Washington,2023,9,8,2023-09-08,-.312
53035,Kitsap,Washington,2023,9,15,2023-09-15,-.312
53035,Kitsap,Washington,2023,9,22,2023-09-22,-.315
53035,Kitsap,Washington,2023,9,29,2023-09-29,-.322
53035,Kitsap,Washington,2023,10,6,2023-10-06,-.324
53035,Kitsap,Washington,2023,10,13,2023-10-13,-.333
53035,Kitsap,Washington,2023,10,20,2023-10-20,-.337
53035,Kitsap,Washington,2023,10,27,2023-10-27,-.329
53035,Kitsap,Washington,2023,11,3,2023-11-03,-.322
53035,Kitsap,Washington,2023,11,10,2023-11-10,-.322
53035,Kitsap,Washington,2023,11,17,2023-11-17,-.321
53035,Kitsap,Washington,2023,11,24,2023-11-24,-.326
53035,Kitsap,Washington,2023,12,1,2023-12-01,-.339
53035,Kitsap,Washington,2023,12,8,2023-12-08,-.349
53035,Kitsap,Washington,2023,12,15,2023-12-15,-.349
53035,Kitsap,Washington,2023,12,22,2023-12-22,-.342
53035,Kitsap,Washington,2023,12,29,2023-12-29,-.322
53035,Kitsap,Washington,2024,1,5,2024-01-05,-.309
53035,Kitsap,Washington,2024,1,12,2024-01-12,-.312
53035,Kitsap,Washington,2024,1,19,2024-01-19,-.327
53035,Kitsap,Washington,2024,1,26,2024-01-26,-.32
53035,Kitsap,Washington,2024,2,2,2024-02-02,-.31
53035,Kitsap,Washington,2024,2,9,2024-02-09,-.313
53035,Kitsap,Washington,2024,2,16,2024-02-16,-.314
53035,Kitsap,Washington,2024,2,23,2024-02-23,-.307
53035,Kitsap,Washington,2024,3,1,2024-03-01,-.314
53035,Kitsap,Washington,2024,3,8,2024-03-08,-.317
53035,Kitsap,Washington,2024,3,15,2024-03-15,-.304
53035,Kitsap,Washington,2024,3,22,2024-03-22,-.294
53035,Kitsap,Washington,2024,3,29,2024-03-29,-.29
53035,Kitsap,Washington,2024,4,5,2024-04-05,-.277
53035,Kitsap,Washington,2024,4,12,2024-04-12,-.28
53035,Kitsap,Washington,2024,4,19,2024-04-19,-.286
53035,Kitsap,Washington,2024,4,26,2024-04-26,-.282
53035,Kitsap,Washington,2024,5,3,2024-05-03,-.275
53035,Kitsap,Washington,2024,5,10,2024-05-10,-.282
53035,Kitsap,Washington,2024,5,17,2024-05-17,-.293
53035,Kitsap,Washington,2024,5,24,2024-05-24,-.298
53035,Kitsap,Washington,2024,5,31,2024-05-31,-.289
53035,Kitsap,Washington,2024,6,7,2024-06-07,-.28
53035,Kitsap,Washington,2024,6,14,2024-06-14,-.275
53035,Kitsap,Washington,2024,6,21,2024-06-21,-.275
53035,Kitsap,Washington,2024,6,28,2024-06-28,-.272
53035,Kitsap,Washington,2024,7,5,2024-07-05,-.274
53035,Kitsap,Washington,2024,7,12,2024-07-12,-.281
53035,Kitsap,Washington,2024,7,19,2024-07-19,-.294
53035,Kitsap,Washington,2024,7,26,2024-07-26,-.288
53035,Kitsap,Washington,2024,8,2,2024-08-02,-.275
53035,Kitsap,Washington,2024,8,9,2024-08-09,-.27
53035,Kitsap,Washington,2024,8,16,2024-08-16,-.28
53035,Kitsap,Washington,2024,8,23,2024-08-23,-.282
53035,Kitsap,Washington,2024,8,30,2024-08-30,-.279
53035,Kitsap,Washington,2024,9,6,2024-09-06,-.273
53035,Kitsap,Washington,2024,9,13,2024-09-13,-.271
53035,Kitsap,Washington,2024,9,20,2024-09-20,-.274
53035,Kitsap,Washington,2024,9,27,2024-09-27,-.282
53035,Kitsap,Washington,2024,10,4,2024-10-04,-.292
53035,Kitsap,Washington,2024,10,11,2024-10-11,-.293
53035,Kitsap,Washington,2024,10,18,2024-10-18,-.287
53035,Kitsap,Washington,2024,10,25,2024-10-25,-.291
53035,Kitsap,Washington,2024,11,1,2024-11-01,-.298
53035,Kitsap,Washington,2024,11,8,2024-11-08,-.295
53035,Kitsap,Washington,2024,11,15,2024-11-15,-.286
53035,Kitsap,Washington,2024,11,22,2024-11-22,-.294
53035,Kitsap,Washington,2024,11,29,2024-11-29,-.299
53035,Kitsap,Washington,2024,12,6,2024-12-06,-.292
53035,Kitsap,Washington,2024,12,13,2024-12-13,-.278
53035,Kitsap,Washington,2024,12,20,2024-12-20,-.277
53035,Kitsap,Washington,2024,12,27,2024-12-27,-.286
53035,Kitsap,Washington,2025,1,3,2025-01-03,-.291
53035,Kitsap,Washington,2025,1,10,2025-01-10,-.281
53035,Kitsap,Washington,2025,1,17,2025-01-17,-.286
53035,Kitsap,Washington,2025,1,24,2025-01-24,-.286
53035,Kitsap,Washington,2025,1,31,2025-01-31,-.278
53035,Kitsap,Washington,2025,2,7,2025-02-07,-.26
53035,Kitsap,Washington,2025,2,14,2025-02-14,-.254
53035,Kitsap,Washington,2025,2,21,2025-02-21,-.249
53035,Kitsap,Washington,2025,2,28,2025-02-28,-.248
53035,Kitsap,Washington,2025,3,7,2025-03-07,-.259
53035,Kitsap,Washington,2025,3,14,2025-03-14,-.29
53035,Kitsap,Washington,2025,3,21,2025-03-21,-.304
53035,Kitsap,Washington,2025,3,28,2025-03-28,-.298
